50653
0.987555	-0.0752404	-0.138111
0.580369	0.813968	-0.0250534
-0.234742	0.896207	0.376443
-0.681308	0.105071	0.724417
-0.475516	-0.577582	0.663539
0.0117244	-0.906152	0.42279
0.70822	-0.705988	0.00220541
0.922771	0.283282	-0.261239
0.29588	0.955061	0.0177264
-0.531078	0.660007	0.531364
-0.230597	0.336318	0.91308
0.139893	0.172777	0.974976
0.102148	0.306403	0.946405
-0.303691	0.363586	0.880669
-0.625399	0.0587408	0.778091
-0.504754	-0.390336	0.769975
-0.0689491	-0.594104	0.801428
0.424741	-0.471266	0.772983
0.636875	-0.118203	0.761852
0.445568	0.282058	0.849654
0.0109416	0.381394	0.924348
-0.259214	0.127158	0.957413
-0.163458	-0.200326	0.965997
0.190727	-0.370036	0.909229
0.534399	-0.28798	0.794661
0.614448	0.0855561	0.784305
0.282897	0.403968	0.869931
-0.150292	0.346361	0.925984
0.565704	0.455968	0.687075
0.289036	0.117527	0.950076
0.0508279	0.0913163	0.994524
-0.167773	0.0885754	0.981838
-0.335682	0.00490655	0.941963
-0.294536	-0.121419	0.947895
-0.0288013	-0.194132	0.980553
0.24396	-0.172339	0.954349
0.33887	-0.0847427	0.937009
0.239786	0.0495733	0.969559
0.05701	0.127119	0.990248
-0.0732829	0.109787	0.99125
-0.0164238	0.0404008	0.999049
0.181767	-0.0432104	0.982392
0.315378	-0.0673162	0.946575
0.31582	0.0073932	0.94879
0.175048	0.110791	0.978306
-0.0345798	0.165882	0.985539
0.936422	-0.348642	0.0395248
0.331277	-0.280639	0.900831
0.0669374	-0.145076	0.987154
-0.070733	-0.0454625	0.996459
-0.176483	0.0015492	0.984303
-0.163154	-0.00128633	0.9866
-0.0224009	-0.0262287	0.999405
0.108259	-0.0790485	0.990975
0.160427	-0.116345	0.980167
0.149472	-0.0878106	0.984859
0.108158	-0.0216873	0.993897
0.0478012	0.0409171	0.998018
0.0421867	0.0588966	0.997372
0.122869	0.0211747	0.992197
0.174276	-0.0461823	0.983613
0.17324	-0.087765	0.980961
0.143248	-0.0374712	0.988977
0.0569764	0.0433362	0.997435
0.104545	-0.968206	-0.227261
-0.0110696	-0.581893	0.81319
0.0155093	-0.302821	0.952921
0.00874309	-0.142707	0.989726
-0.0565277	-0.0539324	0.996943
-0.0947191	-0.0111553	0.995442
-0.0523138	-0.0454392	0.997596
0.00984756	-0.119293	0.99281
0.071959	-0.18223	0.980619
0.154485	-0.172856	0.972756
0.181062	-0.112632	0.977001
0.119746	-0.0367351	0.992125
0.0581078	-0.021272	0.998084
0.0715114	-0.0654012	0.995293
0.0827963	-0.128006	0.988311
0.125901	-0.163461	0.978483
0.176144	-0.148876	0.973041
0.149209	-0.0597292	0.987
-0.84467	-0.506221	0.17399
-0.340518	-0.394674	0.853393
